3,-7.86,5.37,-0.89
3,-7.86,5.79,-0.46
3,-8.16,6.24,-0.04
3,-8.5,5.79,-0.11
3,-8.24,5.01,-0.53
3,-8.12,5.22,-1.57
3,-7.55,5.67,-1.31
3,-7.55,6.21,-0.57
3,-8.31,5.63,-0.38
3,-7.93,6.05,-0.15
3,-8.05,5.48,-0.84
3,-7.89,5.09,-1.65
3,-7.89,5.09,-1.65
3,-7.97,5.75,-1.23
3,-8.28,6.05,0.11
3,-8.54,6.02,0.61
3,-8.28,5.63,-0.5
3,-7.82,5.05,-1.5
3,-8.05,4.99,-1.54
3,-8.16,4.99,-1.57
3,-8.31,5.52,-0.93
3,-8.28,6.09,0.38
3,-7.97,5.48,-0.89
3,-8.2,5.13,-1.42
3,-8.2,5.09,-1.54
3,-8.01,5.24,-1.18
3,-8.16,5.37,-0.5
3,-7.97,5.75,-0.27
3,-7.44,5.98,-0.61
3,-8.01,5.71,-0.69
3,-8.43,5.01,-0.76
3,-8.66,4.63,-0.99
3,-8.24,5.13,-1.14
3,-7.97,5.71,-0.89
3,-7.74,5.86,-0.69
3,-8.05,6.05,-0.31
3,-8.35,5.52,-0.34
3,-8.05,5.41,-0.95
3,-7.74,5.33,-1.38
3,-7.78,5.24,-1.5
3,-8.01,5.41,-0.93
3,-8.43,5.75,-0.23
3,-8.54,5.43,-0.31
3,-8.12,5.43,-0.38
3,-7.78,5.24,-1.08
3,-7.82,5.6,-1.5
3,-8.08,5.67,-0.72
3,-8.5,5.6,-0.04
3,-8.62,5.75,-0.11
3,-7.97,5.43,-0.89
3,-7.82,5.24,-1.27
3,-7.78,5.37,-1.46
3,-7.86,5.28,-1.31
3,-8.43,5.94,-0.23
3,-8.54,5.98,0.42
3,-8.47,5.24,-0.27
3,-8.05,5.43,-1.23
3,-8.12,5.09,-1.42
3,-8.05,4.71,-1.61
3,-8.28,4.86,-1.8
3,-8.05,5.41,-1.38
3,-8.31,6.85,1.38
3,-8.31,6.85,1.38
3,-8.01,4.82,-1.31
3,-8.05,5.24,-1.54
3,-7.78,5.28,-1.46
3,-7.89,5.6,-1.18
3,-8.16,5.83,-0.23
3,-8.43,6.21,0.99
3,-8.47,6.02,0.15
3,-7.97,4.99,-1.33
3,-8.01,4.86,-1.5
3,-8.01,5.09,-1.46
3,-7.97,5.41,-1.31
3,-8.31,6.28,0.57
3,-8.35,5.98,0.61
3,-8.16,5.33,-0.61
3,-7.93,5.09,-1.38
3,-7.74,5.56,-1.33
3,-7.82,5.6,-0.93
3,-8.39,5.48,-0.42
3,-8.43,5.63,0.04
3,-7.97,5.63,-0.61
3,-7.97,5.33,-0.89
3,-7.86,5.37,-1.08
3,-8.01,5.56,-1.04
3,-8.39,4.71,-0.99
3,-8.28,4.67,-1.14
3,-7.63,6.13,-0.57
3,-7.44,7.4,0.3
3,-8.69,4.94,-0.61
3,-8.66,4.21,-1.14
3,-8.47,4.25,-1.46
3,-8.05,4.94,-1.65
3,-7.5,6.28,-0.93
3,-7.63,7.44,0.91
3,-8.69,5.9,0.99
3,-8.73,4.71,-0.72
3,-8.12,5.18,-1.84
3,-7.55,5.9,-1.38
3,-7.55,6.4,-0.76
3,-8.12,5.71,0
3,-7.74,5.41,-0.8
3,-7.74,5.94,-1.14
3,-7.97,5.83,-0.95
3,-8.35,5.33,-0.8
3,-8.73,4.56,-0.69
3,-7.86,5.63,-0.99
3,-7.7,5.9,-0.99
3,-8.05,5.83,-0.99
3,-7.93,5.28,-0.89
3,-8.12,5.63,-0.76
3,-8.05,5.37,-0.89
3,-8.24,5.28,-1.18
3,-8.01,5.33,-1.27
3,-7.74,5.6,-1.23
3,-7.78,5.86,-0.69
3,-7.86,6.09,-0.19
3,-7.93,5.75,-0.34
3,-8.28,5.22,-1.14
3,-7.97,5.24,-1.14
3,-8.12,5.01,-1.14
3,-8.31,5.22,-1.31
3,-7.86,6.17,-0.34
3,-8.24,6.13,0.04
3,-8.16,5.18,-0.61
3,-8.16,5.41,-1.14
3,-7.78,5.6,-1.38
3,-8.05,5.28,-1.38
3,-8.43,5.01,-0.89
3,-8.5,5.37,0
3,-7.97,5.71,-0.8
3,-7.7,5.98,-0.99
3,-7.78,5.9,-0.8
3,-8.16,5.01,-0.93
3,-8.12,5.09,-1.23
3,-7.86,5.63,-1.31
3,-8.12,5.41,-1.12
3,-8.58,4.86,-0.8
3,-8.05,5.41,-0.69
3,-8.05,5.63,-0.72
3,-7.89,5.6,-0.65
3,-7.89,5.67,-0.53
3,-8.05,5.28,-0.61
3,-8.05,5.28,-0.61
3,-8.16,5.52,-0.65
3,-8.2,5.22,-0.72
3,-8.2,5.22,-0.93
3,-7.97,5.41,-0.99
3,-7.78,5.94,-0.61
3,-8.16,5.41,-0.69
3,-8.05,5.41,-0.69
3,-8.05,5.41,-0.69
3,-8.12,5.43,-0.72
3,-8.16,5.24,-0.84
3,-8.05,5.33,-0.95
3,-7.89,5.63,-0.95
3,-7.63,6.02,-0.76
3,-7.97,5.86,-0.61
3,-8.08,5.24,-0.61
3,-8.2,5.37,-0.93
3,-8.24,5.37,-0.72
3,-8.01,5.6,-0.53
3,-7.82,5.6,-0.72
3,-8.01,5.63,-0.89
3,-7.93,5.41,-0.93
3,-8.05,5.6,-0.8
3,-8.01,5.6,-0.76
3,-8.05,5.67,-0.8
3,-8.08,5.52,-0.76
3,-8.08,5.41,-0.84
3,-7.97,5.37,-1.04
3,-7.89,5.22,-1.23
3,-8.2,5.37,-1.23
3,-8.28,6.32,-0.08
3,-8.47,6.02,0.27
3,-8.35,4.99,-0.69
3,-7.89,5.48,-1.42
3,-7.5,5.83,-1.27
3,-7.78,6.02,-1.14
3,-8.24,5.56,-0.84
3,-8.54,4.94,-0.46
3,-8.01,5.67,-0.84
3,-7.7,5.75,-1.08
3,-7.7,5.48,-1.27
3,-8.31,5.18,-1.27
3,-7.86,4.71,-0.84
3,-8.47,5.48,-0.61
3,-8.16,5.41,-0.69
3,-7.93,6.66,0.11
3,-8.12,5.83,0.11
3,-8.16,5.01,-0.89
3,-8.31,4.86,-1.42
3,-7.74,5.43,-1.57
3,-7.59,5.67,-1.23
3,-8.58,5.6,-0.23
3,-8.81,5.28,0
3,-7.74,5.9,-1.08
3,-7.97,5.79,-1.12
3,-8.12,5.63,-0.95
3,-8.24,5.43,-0.61
3,-8.16,4.86,-0.95
3,-7.89,5.01,-1.31
3,-7.93,5.63,-1.46
3,-7.89,5.9,-1.27
3,-8.16,6.02,0.46
3,-8.39,5.75,0.34
3,-8.01,5.63,-0.72
3,-7.89,5.63,-1.08
3,-8.08,5.05,-1.27
3,-8.08,5.22,-1.33
3,-8.01,5.63,-1.12
3,-7.97,5.98,-0.69
3,-8.24,5.41,-0.31
3,-8.2,5.48,-0.99
3,-8.05,5.56,-1.08
3,-7.74,5.13,-0.99
3,-8.08,5.28,-1.18
3,-7.86,5.63,-1.08
3,-8.05,5.94,-0.69
3,-7.97,5.83,-0.11
3,-8.2,5.48,-0.89
3,-7.67,5.22,-0.99
3,-8.08,5.22,-1.31
3,-8.24,5.41,-1.27
3,-8.35,6.09,0
3,-8.28,5.18,-0.23
3,-7.93,5.28,-1.04
3,-7.7,5.37,-1.23
3,-7.82,5.6,-1.27
3,-8.31,5.6,-1.04
3,-8.39,5.09,-0.15
3,-8.58,5.37,-0.34
3,-8.12,5.13,-0.99
3,-7.78,5.79,-1.23
3,-7.97,5.63,-1.18
3,-7.86,5.28,-1.18
3,-8.28,5.24,-0.95
3,-7.97,5.67,-0.65
3,-7.86,5.83,-0.8
3,-8.2,5.33,-0.95
3,-8.12,4.9,-1.27
3,-7.78,5.67,-1.38
3,-7.82,5.67,-1.27
3,-8.05,5.6,-0.89
3,-8.81,5.43,-0.08
3,-8.05,5.37,-0.89
3,-7.89,5.6,-1.27
3,-7.59,5.22,-1.38
3,-8.05,5.13,-1.5
3,-8.39,5.18,-1.14
3,-8.35,5.56,-0.76
3,-7.82,5.75,-0.19
3,-7.93,5.48,-1.27
3,-8.12,5.13,-1.31
3,-8.31,5.09,-1.33
3,-8.28,5.22,-1.18
3,-8.01,5.75,-0.5
3,-8.05,5.75,-0.72
3,-7.97,5.41,-1.04
3,-8.01,5.37,-1.12
3,-8.24,5.13,-1.23
3,-8.08,5.24,-1.31
3,-7.86,5.56,-1.12
3,-7.7,5.83,-0.93
3,-7.86,5.6,-0.65
3,-7.82,5.48,-0.84
3,-8.2,5.67,-1.08
3,-8.77,5.09,-1.08
3,-8.24,5.28,-0.53
3,-7.35,6.63,-0.23
3,-8.16,4.86,-1.31
3,-8.16,4.52,-1.57
3,-8.01,4.75,-1.8
3,-8.05,5.63,-1.61
3,-8.62,6.44,1.23
3,-8.81,5.33,0.34
3,-8.08,4.99,-1.38
3,-7.67,4.71,-1.73
3,-7.97,4.94,-1.99
3,-8.43,5.41,-1.95
3,-8.81,5.63,-1.14
3,-8.35,5.56,0.8
3,-7.93,5.41,-1.14
3,-7.55,5.22,-1.69
3,-7.89,5.28,-1.88
3,-7.97,5.01,-1.73
3,-8.96,5.43,-1.08
3,-8.35,5.79,1.61
3,-8.12,6.05,0.38
3,-8.28,4.82,-1.92
3,-8.28,4.82,-1.92
3,-8.28,4.82,-1.92
3,-8.47,5.43,-1.5
3,-8.12,6.02,0.5
3,-8.16,6.74,1.57
3,-8.35,5.24,-0.65
3,-7.97,5.28,-1.76
3,-8.01,4.94,-1.84
3,-8.16,5.13,-1.65
3,-8.35,5.67,-1.27
3,-8.62,5.9,0.69
3,-8.24,5.28,-1.08
3,-7.7,5.09,-1.46
3,-7.97,5.09,-1.8
3,-8.24,5.71,-1.73
3,-8.2,5.71,-0.27
3,-8.66,5.71,1.14
3,-8.08,5.24,-1.12
3,-7.55,5.52,-1.57
3,-7.74,5.56,-1.69
3,-8.58,4.94,-1.38
3,-8.54,5.24,-0.27
3,-8.16,6.21,0.53
3,-8.12,5.6,-0.65
3,-7.97,4.99,-1.57
3,-7.89,5.52,-1.5
3,-7.78,5.63,-1.33
3,-8.05,5.6,-0.61
3,-8.39,5.86,-0.08
3,-8.12,5.52,-0.69
3,-8.08,5.13,-1.12
3,-8.05,4.9,-1.46
3,-7.89,5.52,-1.57
3,-8.01,5.98,-0.89
3,-8.35,6.17,0.53
3,-8.62,5.43,0.34
3,-7.97,5.13,-1.38
3,-7.82,5.24,-1.5
3,-7.59,5.6,-1.54
3,-7.97,5.83,-1.38
3,-8.69,5.33,0.34
3,-8.39,5.71,-0.04
3,-8.01,5.48,-0.93
3,-7.97,5.24,-1.18
3,-7.7,5.41,-1.46
3,-7.89,5.28,-1.33
3,-8.35,5.37,-1.04
3,-8.43,5.83,0.27
3,-8.35,5.41,-0.38
3,-8.35,4.99,-1.31
3,-7.93,4.94,-1.46
3,-7.78,5.33,-1.57
3,-7.93,5.86,-1.18
3,-8.24,6.05,-0.11
3,-8.66,5.83,0.72
3,-8.54,5.33,-0.27
3,-7.82,5.05,-1.5
3,-7.82,5.33,-1.65
3,-7.89,5.94,-1.57
3,-8.24,6.21,-1.14
3,-8.92,5.24,0.61
3,-7.78,5.05,-0.95
3,-7.7,5.43,-1.46
3,-7.93,5.48,-1.65
3,-8.08,5.63,-1.65
3,-8.28,5.6,-0.93
3,-8.47,5.28,1.18
3,-8.5,5.56,0.19
3,-7.97,5.6,-1.23
3,-8.01,5.37,-1.18
3,-8.12,5.28,-1.23
3,-8.31,5.28,-1.08
3,-7.89,5.86,-0.31
3,-7.86,5.98,-0.42
3,-7.7,5.63,-0.72
3,-7.97,5.56,-0.84
3,-8.05,5.37,-0.99
3,-8.08,5.41,-1.04
3,-8.08,5.48,-0.93
3,-7.93,5.56,-0.76
3,-7.82,5.86,-0.38
3,-8.12,5.48,-0.5
3,-8.28,5.24,-0.72
3,-8.24,5.28,-1.04
3,-7.82,5.56,-0.95
3,-7.86,5.71,-0.89
3,-7.97,5.71,-0.72
3,-8.01,5.6,-0.46
3,-8.01,5.6,-0.57
3,-8.08,5.56,-0.72
3,-8.08,5.63,-0.8
3,-8.05,5.56,-0.84
3,-7.86,5.24,-0.84
3,-7.82,5.75,-0.84
3,-7.89,5.9,-0.72
3,-7.93,5.43,-0.5
3,-8.12,5.41,-0.76
3,-7.97,5.6,-0.89
3,-7.97,5.56,-0.84
3,-7.82,5.67,-0.69
3,-7.97,5.86,-0.46
3,-8.16,5.33,-0.8
3,-8.2,5.24,-1.04
3,-8.01,5.48,-1.08
3,-7.97,5.63,-0.99
3,-8.16,5.33,-0.72
3,-8.2,5.56,-0.76
3,-8.05,5.56,-0.8
3,-7.93,5.41,-0.84
3,-8.08,5.37,-1.18
3,-7.97,5.37,-1.18
3,-7.89,5.63,-1.04
3,-7.82,5.67,-0.69
3,-8.35,5.28,-0.8
3,-8.35,5.28,-1.04
3,-8.12,5.48,-1.04
3,-8.01,5.24,-1.08
3,-8.2,5.01,-1.23
3,-8.08,5.33,-1.23
3,-7.89,5.71,-0.93
3,-8.01,5.56,-0.46
3,-8.24,5.22,-1.18
3,-7.97,5.43,-1.31
3,-7.89,5.56,-1.23
3,-8.05,5.37,-0.57
3,-8.05,5.52,-0.69
3,-7.93,5.43,-0.89
3,-7.89,5.43,-1.14
3,-7.97,5.48,-1.23
3,-8.35,4.9,-1.14
3,-8.24,5.18,-1.14
3,-7.93,5.48,-0.99
3,-7.78,5.75,-0.89
3,-8.16,5.33,-0.8
3,-8.24,5.13,-0.89
3,-8.28,5.24,-1.04
3,-8.2,5.37,-1.08
3,-8.12,5.37,-1.08
3,-8.01,5.28,-1.14
3,-8.08,5.28,-1.14
3,-8.08,5.28,-1.14
3,-8.08,5.28,-1.14
3,-8.39,5.05,-1.12
3,-8.39,5.09,-0.95
3,-8.12,5.86,-0.5
3,-7.82,5.75,-0.65
3,-8.16,5.94,-0.99
3,-7.93,5.05,-0.99
3,-8.08,4.37,-1.14
3,-7.89,5.18,-1.88
3,-7.67,6.28,-1.61
3,-8.28,6.59,-0.23
3,-8.66,5.94,2.18
3,-7.63,5.75,-1.23
3,-7.35,6.02,-1.46
3,-7.59,5.63,-1.38
3,-7.89,5.43,-1.18
3,-8.62,5.52,0.27
3,-8.01,6.36,0.23
3,-7.5,6.32,-0.72
3,-7.82,5.98,-0.93
3,-8.35,4.86,-0.93
3,-8.28,4.63,-1.12
3,-7.82,5.09,-1.38
3,-7.4,5.83,-1.27
3,-7.46,6.4,-0.76
3,-8.05,5.71,-0.53
3,-8.77,5.05,-0.46
3,-8.77,4.29,-0.46
3,-7.74,6.24,-0.42
3,-7.59,6.47,-0.57
3,-7.55,5.98,-0.38
3,-8.16,5.63,-0.42
3,-7.78,5.79,-0.72
3,-7.7,6.05,-0.61
3,-7.97,5.75,-0.46
3,-8.08,5.43,-0.38
3,-7.93,5.9,-0.69
3,-7.89,5.56,-0.65
3,-7.93,5.52,-0.72
3,-7.86,5.75,-0.84
3,-7.55,5.98,-0.72
3,-7.63,6.05,-0.53
3,-7.7,5.83,-0.27
3,-8.16,5.9,0.04
3,-7.89,5.71,-0.57
3,-7.67,6.09,-0.72
3,-7.16,5.98,-0.76
3,-7.5,6.28,-0.69
3,-8.2,5.6,-0.34
3,-8.73,5.41,-0.15
3,-8.62,5.05,-0.27
3,-8.24,5.24,-0.5
3,-7.82,5.83,-0.76
3,-7.63,5.48,-0.72
3,-7.86,5.6,-0.69
3,-7.74,5.86,-0.72
3,-7.7,6.09,-0.65
3,-7.55,6.21,-0.38
3,-7.63,6.36,0.27
3,-8.01,5.79,0.3
3,-8.05,5.98,-0.8
3,-8.16,5.75,-0.84
3,-8.16,5.56,-0.69
3,-8.01,5.48,-0.42
3,-7.4,5.94,-0.42
3,-7.74,5.79,-0.65
3,-8.2,5.33,-0.8
3,-8.31,5.37,-0.84
3,-8.08,5.56,-0.72
3,-8.16,5.71,-0.42
3,-8.24,5.9,-0.08
3,-8.12,5.63,-0.19
3,-7.93,5.75,-0.8
3,-7.7,5.83,-0.95
3,-7.5,6.09,-0.99
3,-7.63,6.32,-0.57
3,-8.12,6.02,0.23
3,-8.54,5.52,-0.61
3,-7.35,5.79,-0.57
3,-7.46,6.02,-0.65
3,-7.7,5.71,-0.65
3,-7.63,5.98,-0.46
3,-8.39,5.52,-0.31
3,-8.08,5.86,-0.31
3,-7.55,5.6,-0.38
3,-7.82,5.6,-0.57
3,-8.05,5.6,-0.72
3,-7.97,5.94,-0.57
3,-7.97,5.43,-0.42
3,-7.89,5.28,-0.5
3,-8.05,5.52,-0.61
3,-8.77,5.41,-0.72
3,-8.08,5.37,-0.69
3,-7.27,5.98,-0.5
3,-7.74,5.9,-0.46
3,-8.35,5.28,-0.61
3,-8.35,5.09,-0.69
3,-8.05,5.83,-0.57
3,-8.31,5.24,-0.5
3,-7.89,5.28,-0.93
3,-7.5,5.83,-1.12
3,-7.4,6.09,-1.04
3,-7.59,6.05,-0.95
3,-8.31,5.63,-0.65
3,-8.81,5.01,-0.23
3,-8.16,5.37,-1.18
3,-7.78,5.41,-1.33
3,-7.67,5.48,-1.23
3,-7.82,6.4,-0.38
3,-8.05,6.21,0.34
3,-8.66,5.05,-0.34
3,-8.77,4.44,-1.42
3,-8.28,4.86,-1.8
3,-7.93,5.71,-1.33
3,-8.01,5.98,-0.34
3,-8.54,5.33,0
3,-7.63,6.36,-0.84
3,-7.31,6.13,-0.8
3,-7.93,5.22,-1.12
3,-8.16,4.48,-1.57
3,-8.31,4.63,-1.76
3,-8.31,5.94,-1.12
3,-8.35,6.55,0.65
3,-8.47,5.9,0.72
3,-7.97,5.22,-1.57
3,-7.59,5.56,-1.69
3,-7.4,5.79,-1.38
3,-8.2,5.56,-1.27
3,-8.62,4.71,-0.72
3,-8.24,5.9,0.19
3,-8.01,6.02,-0.11
3,-8.28,5.13,-1.08
3,-7.63,6.02,-0.95
3,-7.4,6.09,-0.53
3,-8.01,5.43,-0.8
3,-8.43,5.01,-1.18
3,-8.08,5.67,-0.31
3,-8.24,5.67,-0.31
3,-8.24,5.67,-0.31
3,-8.24,5.67,-0.31
3,-8.16,5.33,-0.93
3,-8.01,5.24,-1.18
3,-8.2,4.94,-1.27
3,-8.2,5.13,-0.84
3,-8.05,5.9,-0.23
3,-8.24,5.33,-0.53
3,-8.01,5.22,-1.08
3,-7.86,5.48,-1.14
3,-8.16,5.6,-0.69
3,-8.2,5.18,-0.5
3,-8.16,5.37,-0.76
3,-7.97,5.56,-1.04
3,-7.93,5.6,-1.14
3,-8.12,5.22,-1.14
3,-8.08,5.41,-0.93
3,-7.86,5.71,-0.76
3,-8.16,5.33,-0.95
3,-8.05,5.22,-0.89
3,-8.01,5.56,-0.89
3,-7.93,5.63,-0.95
3,-8.16,5.43,-0.72
3,-8.12,5.33,-0.89
3,-8.01,5.41,-1.08
3,-8.01,5.56,-1.14
3,-7.97,5.43,-1.04
3,-8.12,5.18,-0.89
3,-8.24,5.56,-0.99
3,-8.12,5.52,-0.99
3,-7.78,5.48,-1.14
3,-8.12,5.48,-0.93
3,-8.5,5.37,-0.72
3,-8.2,5.18,-0.8
3,-8.16,4.82,-1.18
3,-7.78,5.94,-1.14
3,-7.93,6.44,-0.38
3,-8.5,5.24,-0.34
3,-8.24,4.67,-0.84
3,-8.08,5.09,-1.65
3,-7.82,5.48,-1.69
3,-8.12,6.02,-1.27
3,-8.31,6.02,0.3
3,-8.31,5.05,-1.04
3,-8.31,5.05,-1.04
3,-8.05,5.43,-1.84
3,-8.01,5.09,-1.84
3,-8.43,5.52,-1.33
3,-8.35,6.09,0.95
3,-8.31,5.33,-1.04
3,-7.78,5.37,-1.69
3,-7.46,5.24,-1.65
3,-8.08,5.33,-1.65
3,-8.54,4.9,-1.5
3,-8.35,5.83,0.11
3,-8.01,6.7,1.27
3,-7.93,6.13,-0.23
3,-7.86,5.18,-1.42
3,-8.16,5.01,-1.54
3,-8.16,4.94,-1.46
3,-8.35,5.37,-1.23
3,-8.12,5.98,0.27
3,-8.01,5.6,-0.53
3,-8.05,5.24,-1.23
3,-8.01,4.99,-1.38
3,-8.2,4.82,-1.57
3,-8.12,5.37,-0.76
3,-8.28,6.32,0.11
3,-8.28,5.9,0.11
3,-7.93,5.67,-0.65
3,-8.01,5.05,-1.54
3,-8.35,4.99,-1.38
3,-8.47,4.99,-0.95
3,-8.47,5.24,-0.65
3,-7.59,5.9,-0.72
3,-7.67,6.05,-0.93
3,-7.89,5.75,-0.84
3,-8.2,5.33,-0.84
3,-8.5,4.63,-1.27
3,-8.2,4.99,-1.38
3,-8.12,5.56,-1.23
3,-7.97,6.02,-0.84
3,-8.08,5.52,-0.34
3,-8.5,5.28,-0.76
3,-7.82,5.33,-0.95
3,-7.44,5.63,-1.12
3,-7.89,5.48,-1.18
3,-8.2,5.01,-1.14
3,-8.96,4.94,-1.12
3,-8.77,4.82,-0.95
3,-7.21,6.4,-0.15
3,-7.21,6.93,-0.53
3,-7.86,6.24,-0.69
3,-8.58,4.99,-0.69
3,-8.47,4.37,-1.04
3,-7.78,5.56,-0.95
3,-7.59,6.36,-0.76
3,-7.4,6.55,-0.5
3,-8.39,5.24,-0.38
3,-8.5,4.75,-0.61
3,-8.2,5.18,-0.84
3,-7.74,5.86,-0.76
3,-7.63,6.05,-0.69
3,-8.2,5.18,-0.76
3,-8.24,5.22,-0.8
3,-8.08,5.56,-0.8
3,-7.74,5.6,-0.84
3,-7.93,5.67,-0.89
3,-8.05,5.48,-0.69
3,-7.97,5.79,-0.42
3,-7.89,5.75,-0.57
3,-8.01,5.52,-0.76
3,-7.93,5.48,-0.89
3,-7.93,5.75,-0.89
3,-7.78,5.79,-0.69
3,-7.86,5.56,-0.69
3,-8.08,5.6,-0.65
3,-8.01,5.52,-0.53
3,-8.08,5.48,-0.61
3,-7.93,5.52,-0.84
3,-8.12,5.41,-0.89
3,-8.2,5.41,-0.93
3,-7.89,5.48,-0.72
3,-7.86,5.67,-0.53
3,-8.12,5.48,-0.69
3,-8.2,5.13,-0.72
3,-8.12,5.13,-0.93
3,-7.97,5.6,-0.99
3,-7.63,5.86,-0.84
3,-8.01,5.86,-0.65
3,-8.31,5.41,-0.42
3,-8.2,5.22,-0.5
3,-7.74,5.67,-0.99
3,-7.67,5.67,-1.14
3,-7.55,5.75,-1.23
3,-8.01,5.86,-1.08
3,-8.66,5.13,0.15
3,-8.5,5.48,-0.31
3,-7.59,5.67,-1.23
3,-7.59,5.67,-1.23
3,-7.63,6.09,-1.23
3,-7.67,6.09,-1.14
3,-8.35,5.28,-0.42
3,-9,4.56,0.04
3,-8.12,5.56,-1.18
3,-7.82,5.56,-1.18
3,-7.78,5.71,-1.33
3,-8.01,5.33,-1.38
3,-8.31,5.01,-1.23
3,-7.89,5.83,-0.46
3,-7.97,5.79,-0.38
3,-8.16,5.24,-0.8
3,-8.28,5.13,-1.08
3,-7.89,5.22,-1.31
3,-7.67,5.98,-0.93
3,-7.55,6.66,-0.08
3,-8.2,5.98,-0.08
3,-8.28,4.82,-1.27
3,-8.12,4.99,-1.54
3,-7.97,5.33,-1.5
3,-7.93,5.75,-1.14
3,-8.47,4.99,-0.27
3,-8.39,5.13,-0.84
3,-7.7,5.56,-1.23
3,-7.46,5.83,-1.31
3,-8.28,4.86,-1.23
3,-8.62,4.86,-0.89
3,-8.39,5.48,-0.38
3,-7.93,6.02,-0.46
3,-8.05,5.05,-1.33
3,-8.12,5.18,-1.46
3,-8.05,5.18,-1.42
3,-8.01,5.13,-1.23
3,-8.28,5.83,-0.34
3,-8.16,5.6,-0.34
3,-8.08,5.37,-0.89
3,-7.93,5.05,-1.31
3,-8.05,5.48,-1.38
3,-7.86,5.43,-1.31
3,-7.93,5.41,-0.76
3,-8.43,5.37,-0.19
3,-7.97,5.67,-0.76
3,-8.05,5.33,-1.08
3,-8.05,5.22,-1.18
3,-8.05,5.09,-1.12
3,-7.82,5.75,-1.12
3,-8.2,5.98,-0.53
3,-8.28,5.56,-0.15
3,-8.35,5.33,-0.46
3,-7.82,5.22,-1.31
3,-7.78,5.52,-1.46
3,-7.78,5.56,-1.33
3,-8.08,5.94,-0.72
3,-8.92,5.01,-0.11
3,-8.28,5.05,-0.95
3,-7.7,5.41,-1.46
3,-7.5,5.6,-1.5
3,-8.28,5.13,-1.33
3,-8.66,5.22,-0.31
3,-8.58,5.67,0.46
3,-8.2,5.71,-0.31
3,-7.82,5.48,-1.38
3,-8.01,5.33,-1.27
3,-8.12,5.13,-1.23
3,-8.05,5.63,-0.76
3,-8.08,5.79,-0.46
3,-8.2,5.13,-0.89
3,-8.05,5.09,-1.14
3,-8.01,5.09,-1.23
3,-8.28,5.37,-1.31
3,-8.16,5.71,-0.65
3,-7.97,5.86,-0.08
3,-7.97,5.79,-0.42
3,-7.82,5.13,-1.18
3,-8.01,5.09,-1.42
3,-8.16,5.09,-1.57
